url,tags
https://support.mozilla.org/questions/1274601,desktop;fix-problems;needsinfo;troubleshootingdetailsmissing;
https://support.mozilla.org/questions/1274602,privacy-and-security_1;firefox-710;desktop;windows-10;probablynotafirefoxproblem;
https://support.mozilla.org/questions/1274603,firefox-710;other;desktop;
https://support.mozilla.org/questions/1274604,firefox-710;other;desktop;windows-7;
https://support.mozilla.org/questions/1274605,websites;firefox-700;desktop;linux;
https://support.mozilla.org/questions/1274607,firefox-710;customize;desktop;windows-10;configeditor;configeditor71;
https://support.mozilla.org/questions/1274612,firefox-680;other;desktop;
https://support.mozilla.org/questions/1274613,firefox-710;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1274614,firefox-660;desktop;linux;
https://support.mozilla.org/questions/1274615,firefox-710;websites;desktop;windows-10;
https://support.mozilla.org/questions/1274617,download-and-install_1;firefox-710;desktop;mac-os;
https://support.mozilla.org/questions/1274620,firefox-710;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1274623,firefox-710;other;desktop;windows-10;
https://support.mozilla.org/questions/1274624,firefox-710;other;desktop;windows-7;
https://support.mozilla.org/questions/1274625,desktop;fix-problems;windows-10;webcompanion;probablynotafirefoxproblem;webcompanion71;3rdpartysoftware;escalate;download-and-install;
https://support.mozilla.org/questions/1274626,firefox-710;other;desktop;windows-10;troubleshootingdetailsmissing;
https://support.mozilla.org/questions/1274632,firefox-710;websites;desktop;windows-7;
https://support.mozilla.org/questions/1274633,firefox-710;other;desktop;mac-os;
https://support.mozilla.org/questions/1274635,firefox-710;other;desktop;windows-7;tabsonbottom71;tabsonbottom;hacks;unsuppportedhacks;unsupporteduserchromecss;userchromecss;
https://support.mozilla.org/questions/1274637,firefox-710;other;desktop;windows-10;
https://support.mozilla.org/questions/1274640,tips;firefox-710;desktop;
https://support.mozilla.org/questions/1274644,firefox-700;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1274645,customize;desktop;
https://support.mozilla.org/questions/1274646,firefox-710;desktop;fix-problems;windows-10;troubleshootingdetailsmissing;
https://support.mozilla.org/questions/1274648,firefox-710;customize;desktop;fedora;
https://support.mozilla.org/questions/1274649,other;firefox-700;firefox-7001;desktop;linux;
https://support.mozilla.org/questions/1274651,firefox-710;websites;desktop;
https://support.mozilla.org/questions/1274652,other;desktop;linux;
https://support.mozilla.org/questions/1274655,firefox-710;customize;desktop;mac-os;tabbarscrollbutton;tabbarscrollbutton71;hacks;unsupportedhacks;userchromecss;unsupporteduserchromecss;
https://support.mozilla.org/questions/1274656,other;desktop;
https://support.mozilla.org/questions/1274658,firefox-700;desktop;fix-problems;windows-10;escalate;download-and-install;
https://support.mozilla.org/questions/1274662,firefox-680;other;desktop;windows-10;
https://support.mozilla.org/questions/1274663,firefox-710;other;desktop;windows-7;screengrab;
https://support.mozilla.org/questions/1274665,firefox-710;other;desktop;mac-os;
https://support.mozilla.org/questions/1274667,desktop;fix-problems;
https://support.mozilla.org/questions/1274669,firefox-710;desktop;fix-problems;mac-os;
https://support.mozilla.org/questions/1274671,firefox-710;customize;desktop;windows-10;
https://support.mozilla.org/questions/1274672,privacy-and-security_1;firefox-710;desktop;windows-10;
https://support.mozilla.org/questions/1274673,firefox-710;websites;desktop;windows-10;youtubehd;add-ons;youtubehdproblem;
https://support.mozilla.org/questions/1274675,firefox-710;other;desktop;windows-7;
https://support.mozilla.org/questions/1274676,privacy-and-security_1;desktop;firefox-650;mac-os;
https://support.mozilla.org/questions/1274677,firefox-710;desktop;fix-problems;windows-10;dattormm;
https://support.mozilla.org/questions/1274678,firefox-700;customize;desktop;linux;
https://support.mozilla.org/questions/1274680,firefox-710;other;desktop;windows-10;
