url,tags
https://support.mozilla.org/questions/1277134,fix-problems;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277136,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277139,privacy-and-security_1;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277142,privacy-and-security_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277143,privacy-and-security_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277145,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277147,firefox-720;desktop;sync;mac-os;
https://support.mozilla.org/questions/1277148,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277151,firefox-710;other;desktop;windows-81;
https://support.mozilla.org/questions/1277155,other;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277157,firefox-720;desktop;fix-problems;windows-81;
https://support.mozilla.org/questions/1277159,customize;desktop;firefox-720;windows-10;bug1607985;
https://support.mozilla.org/questions/1277161,customize;desktop;firefox-720;linux;
https://support.mozilla.org/questions/1277163,bookmarks;firefox-720;desktop;firefox-7201;
https://support.mozilla.org/questions/1277166,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277168,tips;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277172,firefox-7201;customize;desktop;firefox-720;mac-os;
https://support.mozilla.org/questions/1277174,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277175,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277178,websites;desktop;
https://support.mozilla.org/questions/1277179,firefox-680;customize;desktop;windows-10;
https://support.mozilla.org/questions/1277180,other;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277181,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277184,firefox-720;desktop;sync;windows-10;needsinfo;
https://support.mozilla.org/questions/1277187,desktop;fix-problems;firefox-7201;windows-10;crash;
https://support.mozilla.org/questions/1277188,firefox-600;desktop;tips;windows-10;escalate;
https://support.mozilla.org/questions/1277189,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277196,tabs;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277197,download-and-install_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277199,privacy-and-security_1;firefox-710;desktop;windows-10;
https://support.mozilla.org/questions/1277200,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277201,firefox-670;other;desktop;mac-os;
https://support.mozilla.org/questions/1277203,privacy-and-security_1;desktop;windows-10;malware;escalate;
https://support.mozilla.org/questions/1277204,firefox-710;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277205,other;firefox-720;desktop;firefox-7201;windows-7;
https://support.mozilla.org/questions/1277206,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277209,privacy-and-security_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277212,firefox-720;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1277215,firefox-7201;customize;desktop;firefox-720;windows-10;needsinfo;
https://support.mozilla.org/questions/1277216,privacy-and-security_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277220,bookmarks;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277221,other;firefox-720;desktop;windows-10;surfacebook2;escalate;cpu;slowness-and-hanging;
https://support.mozilla.org/questions/1277222,download-and-install_1;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277227,firefox-720;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1277228,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277229,privacy-and-security_1;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277231,firefox-710;other;desktop;linux;
https://support.mozilla.org/questions/1277234,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277235,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277236,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277240,other;desktop;
https://support.mozilla.org/questions/1277242,privacy-and-security_1;firefox-720;desktop;windows-10;escalate;
https://support.mozilla.org/questions/1277244,fix-problems;firefox-720;desktop;firefox-7201;windows-7;
https://support.mozilla.org/questions/1277245,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277246,firefox-720;desktop;sync;windows-10;
https://support.mozilla.org/questions/1277250,websites;firefox-720;desktop;windows-10;escalate;certificates;ocsp;
