id,created,url,title,content,tags
1282496,2020-03-21 05:45:34 -0800,https://support.mozilla.org/questions/1282496,Firefox dark theme does not work as intended,"Hello, I try to change the theme of FF to a dark mode but it will not work for some reasons. I changed it in the settings already and even changed it in the Windows settings (changed it to dark mode under ""Choose your app mode"") but the background of about:preferences is still no...",firefox-740;other;desktop;windows-10;
1282497,2020-03-21 07:19:34 -0800,https://support.mozilla.org/questions/1282497,Not able to find my saved passwords after updating Firefox,"My Firefox updated automatically, unfortunately before exploring the updated version I as I usually do, deleted the Old Firefox Data Folder that I automatically created when the FF updates. Now when I saw I lost all of my saved password bookmarks etc. I had more than 400 saved pa...",firefox-740;sync;desktop;windows-10;
1282500,2020-03-21 08:48:17 -0800,https://support.mozilla.org/questions/1282500,Why does the sync not work any more?,"Sync does not work at all on mobile. Every single name and password I saved On desktop browser I got to that site and no user name and password. Not once ever. Every site I know I have name and pass too I go to on mobile nothing populates and I have to reset password, which is an...",firefox-740;sync;desktop;windows-10;
1282503,2020-03-21 09:04:32 -0800,https://support.mozilla.org/questions/1282503,"Firefox using ""TLSv1 Record Layer"" possibly makes company portal inaccessible","Since we switched to a new company portal (""intranet""), I can no longer use Firefox to access it. Chrome and Internet Exploder both work fine (on the very same machine, same network, etc!). The error message I get is: An error occurred during a connection to <hostname>. PR_CONNEC...",firefox-740;desktop;privacy-and-security_1;windows-10;
1282504,2020-03-21 09:27:30 -0800,https://support.mozilla.org/questions/1282504,"2 factor verification does not recognize my firefox browser at my bank, Navy fed",I have tried many different iterations of the security settings and have the credit union site on  the list of exceptions to allow cookies. Any thoughts? ,firefox-740;websites;desktop;mac-os;
1282505,2020-03-21 09:38:45 -0800,https://support.mozilla.org/questions/1282505,How can I open a file type of mhtml? Also why can I not browse to my google driv,I have been saving files from my Chromebook to my Google Drive so that I could use them when I'm at my desk. All works well using my Chromebook but when I go to my desk to open these files I can't open them. They are saved as 'mhtml' file type. My desk PC is a HP laptop running W...,firefox-740;desktop;tips;windows-10;
1282506,2020-03-21 09:39:01 -0800,https://support.mozilla.org/questions/1282506,JAI MA,ASHOK KUMAR GARAM HIMNI KAPURWA RAJAPUR MAFI POST BHRATKUND ,download-and-install_1;firefox-740;desktop;windows-7;
1282511,2020-03-21 09:58:52 -0800,https://support.mozilla.org/questions/1282511,How can I delete Malwarbytes Browser Guard,I just added Malwarebytes Browser Guard but want to delete it because my Premium service already protects my computer. ,firefox-740;other;desktop;windows-10;needsinfo;
1282512,2020-03-21 10:07:12 -0800,https://support.mozilla.org/questions/1282512,Copying from clipboard and pasting them into the chatbox on Discord via the cont,Get on Discord - Copy anything - Open clipboard (Windows + v) - Press on the thing you copied - Go to a DM or a server on Discord - Right click on chatbox - Press paste. I'm confused on whether it's firefox related or if it's Discord related ,other;desktop;
1282516,2020-03-21 10:45:00 -0800,https://support.mozilla.org/questions/1282516,why is copy link address not a feature,"I've just recently moved from Chrome to Firefox, and this is the only feature I'm missing: when right clicking any kind of content, chrome gives the possibility to copy the address' link without having to open it in a new tab. It was a practical feature because one could do the s...",firefox-740;desktop;tips;windows-10;needsinfo;
